block,event,mask_registration,placement,planned,realized,rejected,sink_capacity,size,source_capacity,spacing,time
L24_S990003,1152,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,29.71867471835076,1,1424
L24_S990003,1216,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,29.54092989608602,1,1488
L24_S990003,1280,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,29.93724292910121,1,1552
L24_S990003,1344,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,31.1537003139012,1,1616
L24_S990003,1408,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,32.38040733376698,1,1680
L24_S990003,1472,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,32.94674108178794,1,1744
L24_S990003,1536,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,33.05817965983588,1,1808
L24_S990003,1600,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,33.89623263098153,1,1872
L24_S990003,1664,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,34.53494426478884,1,1936
L24_S990003,1728,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,34.6343056262254,1,2000
L24_S990003,1792,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,35.13583677631541,1,2064
L24_S990003,1856,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,37.20909002419326,1,2128
L24_S990003,1920,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,38.37052644310832,1,2192
L24_S990003,1984,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,39.87708441926028,1,2256
L24_S990003,0,1.0,DISPERSED,2.1045474155470014,2.1045474155470014,False,83.40241931802258,24,23.198902310529075,4,272
L24_S990003,16,0.5904761904761905,DISPERSED,2.1045474155470014,0.20951818638959463,False,50.646695811247106,24,0.20951818638959463,4,336
L24_S990003,32,0.37142857142857144,DISPERSED,2.1045474155470014,0.24069741603623873,False,32.20306357616276,24,0.24069741603623873,4,400
L24_S990003,48,0.22857142857142856,DISPERSED,2.1045474155470014,0.24791808792794445,False,19.68870314991976,24,0.24791808792794445,4,464
L24_S990003,64,0.10476190476190476,DISPERSED,2.1045474155470014,0.8097765968990772,False,9.461117641782627,24,0.8097765968990772,4,528
L24_S990003,80,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,6.5025816052430665,4,592
L24_S990003,96,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,13.276642161482616,4,656
L24_S990003,112,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,17.267449703411206,4,720
L24_S990003,128,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,21.779687655136073,4,784
L24_S990003,144,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,24.36278209295717,4,848
L24_S990003,160,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,26.90164927852932,4,912
L24_S990003,176,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,27.955572926027394,4,976
L24_S990003,192,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,28.521089564413415,4,1040
L24_S990003,208,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,29.084610731313497,4,1104
L24_S990003,224,0.009523809523809525,DISPERSED,2.1045474155470014,0.4501470011636951,False,0.4501470011636951,24,30.658942331926106,4,1168
L24_S990003,240,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,30.89743646241453,4,1232
L24_S990003,256,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,31.37272349896079,4,1296
L24_S990003,272,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,31.26718145078473,4,1360
L24_S990003,288,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,31.508956237436696,4,1424
L24_S990003,304,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,31.84917414393111,4,1488
L24_S990003,320,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,33.617913032521635,4,1552
L24_S990003,336,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,34.42783107317429,4,1616
L24_S990003,352,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,34.44941239445751,4,1680
L24_S990003,368,0.01904761904761905,DISPERSED,2.1045474155470014,0.9013853919692737,False,0.9013853919692737,24,35.49618072887363,4,1744
L24_S990003,384,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,35.836445910559554,4,1808
L24_S990003,400,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,36.36685984711759,4,1872
L24_S990003,416,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,37.02239462945799,4,1936
L24_S990003,432,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,37.53576256943203,4,2000
L24_S990003,448,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,36.87250409389825,4,2064
L24_S990003,464,0.009523809523809525,DISPERSED,2.1045474155470014,0.45025786546310587,False,0.45025786546310587,24,37.2557587488143,4,2128
L24_S990003,480,0.009523809523809525,DISPERSED,2.1045474155470014,0.4500609459719906,False,0.4500609459719906,24,36.889072071335676,4,2192
L24_S990003,496,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,36.99458922281178,4,2256
L24_S990003,0,1.0,DISPERSED,2.1045474155470014,2.1045474155470014,False,83.40241931802258,24,23.198902310529075,16,272
L24_S990003,4,0.8761904761904762,DISPERSED,2.1045474155470014,2.1045474155470014,False,73.37085789635887,24,17.14441081971183,16,336
L24_S990003,8,0.7523809523809524,DISPERSED,2.1045474155470014,2.1045474155470014,False,63.38870308976398,24,11.063726592797003,16,400
L24_S990003,12,0.638095238095238,DISPERSED,2.1045474155470014,2.1045474155470014,False,53.89190020679929,24,10.727788710206514,16,464
L24_S990003,16,0.5142857142857142,DISPERSED,2.1045474155470014,2.1045474155470014,False,43.895276113904394,24,10.265919931399493,16,528
L24_S990003,20,0.4,DISPERSED,2.1045474155470014,2.1045474155470014,False,34.26980783657583,24,7.0187353035253235,16,592
L24_S990003,24,0.2761904761904762,DISPERSED,2.1045474155470014,2.1045474155470014,False,24.352718241558975,24,5.3497527286368385,16,656
L24_S990003,28,0.1619047619047619,DISPERSED,2.1045474155470014,2.1045474155470014,False,14.52976581282639,24,5.919838396641304,16,720
L24_S990003,32,0.047619047619047616,DISPERSED,2.1045474155470014,2.1045474155470014,False,4.100031070205125,24,8.43946709997357,16,784
L24_S990003,36,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,11.326066445379611,16,848
L24_S990003,40,0.009523809523809525,DISPERSED,2.1045474155470014,0.4660253990662692,False,0.4660253990662692,24,14.669619066268693,16,912
L24_S990003,44,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,16.21262241436313,16,976
L24_S990003,48,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,18.880493602229816,16,1040
L24_S990003,52,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,20.82958238906759,16,1104
L24_S990003,56,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,23.250163872552807,16,1168
L24_S990003,60,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,25.937050189811966,16,1232
L24_S990003,64,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,26.98648401257061,16,1296
L24_S990003,68,0.02857142857142857,DISPERSED,2.1045474155470014,1.3587494587725468,False,1.3587494587725468,24,28.394704178688997,16,1360
L24_S990003,72,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,28.013045163444023,16,1424
L24_S990003,76,0.009523809523809525,DISPERSED,2.1045474155470014,0.4535372189957586,False,0.4535372189957586,24,30.143433971890296,16,1488
L24_S990003,80,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,31.215164851687128,16,1552
L24_S990003,84,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,33.22981732709624,16,1616
L24_S990003,88,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,33.984695675155045,16,1680
L24_S990003,92,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,34.58876946255804,16,1744
L24_S990003,96,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,34.81140462898341,16,1808
L24_S990003,100,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,35.37859726322803,16,1872
L24_S990003,104,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,34.933480411692805,16,1936
L24_S990003,108,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,35.50352593053889,16,2000
L24_S990003,112,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,35.96567097834456,16,2064
L24_S990003,116,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,36.53531570298192,16,2128
L24_S990003,120,0.009523809523809525,DISPERSED,2.1045474155470014,0.45093437581772006,False,0.45093437581772006,24,37.033146599700935,16,2192
L24_S990003,124,0.009523809523809525,DISPERSED,2.1045474155470014,0.45061417618074934,False,0.45061417618074934,24,37.07701729510864,16,2256
L24_S990003,0,1.0,DISPERSED,2.1045474155470014,2.1045474155470014,False,83.40241931802258,24,23.198902310529075,64,272
L24_S990003,1,0.9619047619047619,DISPERSED,2.1045474155470014,2.1045474155470014,False,79.88296947513108,24,22.586563439866403,64,336
L24_S990003,2,0.9333333333333333,DISPERSED,2.1045474155470014,2.1045474155470014,False,77.21357538702794,24,20.94122185608568,64,400
L24_S990003,3,0.8952380952380953,DISPERSED,2.1045474155470014,2.1045474155470014,False,74.06707121209361,24,19.886217464540834,64,464
L24_S990003,4,0.8476190476190476,DISPERSED,2.1045474155470014,2.1045474155470014,False,70.40770612141554,24,18.331892246562692,64,528
L24_S990003,5,0.8095238095238095,DISPERSED,2.1045474155470014,2.1045474155470014,False,67.25455615791762,24,18.97532794443287,64,592
L24_S990003,6,0.7714285714285715,DISPERSED,2.1045474155470014,2.1045474155470014,False,63.95485214680832,24,20.712258854028786,64,656
L24_S990003,7,0.7238095238095238,DISPERSED,2.1045474155470014,2.1045474155470014,False,60.49579524892806,24,21.898384154935524,64,720
L24_S990003,8,0.6952380952380952,DISPERSED,2.1045474155470014,2.1045474155470014,False,57.6963198402834,24,20.939295857097896,64,784
L24_S990003,9,0.6571428571428571,DISPERSED,2.1045474155470014,2.1045474155470014,False,54.59323742669962,24,20.574640187906425,64,848
L24_S990003,10,0.6095238095238096,DISPERSED,2.1045474155470014,2.1045474155470014,False,50.92399363173929,24,21.328295068551633,64,912
L24_S990003,11,0.5714285714285714,DISPERSED,2.1045474155470014,2.1045474155470014,False,47.94361316317984,24,22.695193607413895,64,976
L24_S990003,12,0.5428571428571428,DISPERSED,2.1045474155470014,2.1045474155470014,False,45.14863081287581,24,22.36042126616408,64,1040
L24_S990003,13,0.5047619047619047,DISPERSED,2.1045474155470014,2.1045474155470014,False,42.01666706967502,24,21.492950403532173,64,1104
L24_S990003,14,0.45714285714285713,DISPERSED,2.1045474155470014,2.1045474155470014,False,38.488364444460814,24,19.66990728011826,64,1168
L24_S990003,15,0.42857142857142855,DISPERSED,2.1045474155470014,2.104547415547001,False,35.711274323326855,24,19.344716941049576,64,1232
L24_S990003,16,0.3904761904761905,DISPERSED,2.1045474155470014,2.1045474155470014,False,32.627194252456555,24,19.02165682928962,64,1296
L24_S990003,17,0.3523809523809524,DISPERSED,2.1045474155470014,2.1045474155470014,False,29.26795474880469,24,18.165082721450304,64,1360
L24_S990003,18,0.29523809523809524,DISPERSED,2.1045474155470014,2.1045474155470014,False,25.35352396853473,24,17.41308032136524,64,1424
L24_S990003,19,0.26666666666666666,DISPERSED,2.1045474155470014,2.104547415547002,False,22.230402790403023,24,19.89877398714494,64,1488
L24_S990003,20,0.24761904761904763,DISPERSED,2.1045474155470014,2.1045474155470014,False,20.14630460315844,24,21.801915007405114,64,1552
L24_S990003,21,0.21904761904761905,DISPERSED,2.1045474155470014,2.1045474155470014,False,17.518396370240353,24,22.61684785855937,64,1616
L24_S990003,22,0.18095238095238095,DISPERSED,2.1045474155470014,2.1045474155470014,False,14.438302820675295,24,23.54506001299493,64,1680
L24_S990003,23,0.14285714285714285,DISPERSED,2.1045474155470014,2.1045474155470014,False,11.465198750314858,24,23.64642407009607,64,1744
L24_S990003,24,0.11428571428571428,DISPERSED,2.1045474155470014,2.1045474155470014,False,8.724473435494446,24,22.701113205975382,64,1808
L24_S990003,25,0.09523809523809523,DISPERSED,2.1045474155470014,2.1045474155470014,False,6.950279207577587,24,22.357868880534777,64,1872
L24_S990003,26,0.08571428571428572,DISPERSED,2.1045474155470014,2.1045474155470014,False,5.555186120334134,24,22.70269196291522,64,1936
L24_S990003,27,0.05714285714285714,DISPERSED,2.1045474155470014,2.1045474155470014,False,3.8428447630256874,24,23.60867011327915,64,2000
L24_S990003,28,0.02857142857142857,DISPERSED,2.1045474155470014,1.5629693940444183,False,1.5629693940444183,24,23.90296207170532,64,2064
L24_S990003,29,0.02857142857142857,DISPERSED,2.1045474155470014,1.3951891327002757,False,1.3951891327002757,24,24.88256019504434,64,2128
L24_S990003,30,0.0,DISPERSED,2.1045474155470014,0.0,True,0.0,24,26.435355787912517,64,2192
L24_S990003,31,0.009523809523809525,DISPERSED,2.1045474155470014,0.47296296386760883,False,0.47296296386760883,24,26.849314282652852,64,2256
L24_S990004,0,1.0,INTERFACE,2.0530731060072815,2.0530731060072815,False,77.67053603502197,24,24.579079429569344,1,272
L24_S990004,64,0.5742574257425742,INTERFACE,2.0530731060072815,0.03727677965741483,False,45.43848780003057,24,0.03727677965741483,1,336
L24_S990004,128,0.504950495049505,INTERFACE,2.0530731060072815,0.03167809283769152,False,40.236045561866796,24,0.03167809283769152,1,400
L24_S990004,192,0.43564356435643564,INTERFACE,2.0530731060072815,0.028073417079234053,False,35.57792271233334,24,0.028073417079234053,1,464
L24_S990004,256,0.39603960396039606,INTERFACE,2.0530731060072815,0.0254112211280203,False,32.47196405545456,24,0.0254112211280203,1,528
L24_S990004,320,0.37623762376237624,INTERFACE,2.0530731060072815,0.02336028547658331,False,30.5063597286595,24,0.02336028547658331,1,592
L24_S990004,384,0.3465346534653465,INTERFACE,2.0530731060072815,0.02173410556872979,False,28.20271130655888,24,0.02173410556872979,1,656
L24_S990004,448,0.31683168316831684,INTERFACE,2.0530731060072815,0.020448889473955956,False,25.9808337686912,24,0.020448889473955956,1,720
L24_S990004,512,0.27722772277227725,INTERFACE,2.0530731060072815,0.019545220541264063,False,23.37957565433675,24,0.019545220541264063,1,784
L24_S990004,576,0.26732673267326734,INTERFACE,2.0530731060072815,0.018879436370599523,False,22.159455441268904,24,0.018879436370599523,1,848
L24_S990004,640,0.25742574257425743,INTERFACE,2.0530731060072815,0.01837616118896246,False,20.970912659750606,24,0.01837616118896246,1,912
L24_S990004,704,0.2376237623762376,INTERFACE,2.0530731060072815,0.01797294507279501,False,19.407666658326573,24,0.01797294507279501,1,976
L24_S990004,768,0.21782178217821782,INTERFACE,2.0530731060072815,0.01765381802174626,False,17.864847916284926,24,0.01765381802174626,1,1040
L24_S990004,832,0.19801980198019803,INTERFACE,2.0530731060072815,0.017392405234242903,False,16.3567668582186,24,0.017392405234242903,1,1104
L24_S990004,896,0.19801980198019803,INTERFACE,2.0530731060072815,0.017162918918411485,False,15.804900363871472,24,0.017162918918411485,1,1168
L24_S990004,960,0.16831683168316833,INTERFACE,2.0530731060072815,0.016956423715334568,False,13.905675019902025,24,0.016956423715334568,1,1232
L24_S990004,1024,0.18811881188118812,INTERFACE,2.0530731060072815,0.01756869334070743,False,14.349624930717829,24,0.01756869334070743,1,1296
L24_S990004,1088,0.1782178217821782,INTERFACE,2.0530731060072815,0.0179483113545571,False,13.447407659067615,24,0.0179483113545571,1,1360
L24_S990004,1152,0.13861386138613863,INTERFACE,2.0530731060072815,0.018404576431348185,False,11.147533781934213,24,0.018404576431348185,1,1424
L24_S990004,1216,0.12871287128712872,INTERFACE,2.0530731060072815,0.018716297774927337,False,10.267259684373848,24,0.018716297774927337,1,1488
L24_S990004,1280,0.1188118811881188,INTERFACE,2.0530731060072815,0.01905327386359512,False,9.417381057630164,24,0.01905327386359512,1,1552
L24_S990004,1344,0.09900990099009901,INTERFACE,2.0530731060072815,0.019333239067502506,False,8.125295866652566,24,0.019333239067502506,1,1616
L24_S990004,1408,0.0891089108910891,INTERFACE,2.0530731060072815,0.0196771276599641,False,7.26334044253168,24,0.0196771276599641,1,1680
L24_S990004,1472,0.07920792079207921,INTERFACE,2.0530731060072815,0.019907109519976207,False,6.508930364941298,24,0.019907109519976207,1,1744
L24_S990004,1536,0.07920792079207921,INTERFACE,2.0530731060072815,0.020191613653846252,False,6.125322818263314,24,0.020191613653846252,1,1808
L24_S990004,1600,0.0891089108910891,INTERFACE,2.0530731060072815,0.020492028281972052,False,6.226124540535034,24,0.020492028281972052,1,1872
L24_S990004,1664,0.0594059405940594,INTERFACE,2.0530731060072815,0.020779626809928953,False,4.547153636114115,24,0.020779626809928953,1,1936
L24_S990004,1728,0.04950495049504951,INTERFACE,2.0530731060072815,0.02099060625340854,False,3.7623037679355757,24,0.02099060625340854,1,2000
L24_S990004,1792,0.10891089108910891,INTERFACE,2.0530731060072815,0.021241120742304,False,6.149524022368701,24,0.021241120742304,1,2064
L24_S990004,1856,0.06930693069306931,INTERFACE,2.0530731060072815,0.02144029310122675,False,4.09979717400792,24,0.02144029310122675,1,2128
L24_S990004,1920,0.039603960396039604,INTERFACE,2.0530731060072815,0.021709068134945442,False,2.4316689767475284,24,0.021709068134945442,1,2192
L24_S990004,1984,0.06930693069306931,INTERFACE,2.0530731060072815,0.021999338080250674,False,3.4653546851943506,24,0.021999338080250674,1,2256
L24_S990004,0,1.0,INTERFACE,2.0530731060072815,2.0530731060072815,False,77.67053603502197,24,24.579079429569344,4,272
L24_S990004,16,0.6039603960396039,INTERFACE,2.0530731060072815,0.15540412712555363,False,47.73648634601547,24,0.15540412712555363,4,336
L24_S990004,32,0.5445544554455446,INTERFACE,2.0530731060072815,0.1302032893475079,False,42.881891834974645,24,0.1302032893475079,4,400
L24_S990004,48,0.45544554455445546,INTERFACE,2.0530731060072815,0.11480157493085086,False,37.17237076435541,24,0.11480157493085086,4,464
L24_S990004,64,0.4158415841584158,INTERFACE,2.0530731060072815,0.10347750016885338,False,34.023914065569365,24,0.10347750016885338,4,528
L24_S990004,80,0.39603960396039606,INTERFACE,2.0530731060072815,0.09475402829785795,False,31.859054312732752,24,0.09475402829785795,4,592
L24_S990004,96,0.3564356435643564,INTERFACE,2.0530731060072815,0.08787018513225509,False,29.06985562333691,24,0.08787018513225509,4,656
L24_S990004,112,0.3465346534653465,INTERFACE,2.0530731060072815,0.08240689020027825,False,27.951999129375512,24,0.08240689020027825,4,720
L24_S990004,128,0.297029702970297,INTERFACE,2.0530731060072815,0.07813348040282031,False,24.738704336208997,24,0.07813348040282031,4,784
L24_S990004,144,0.27722772277227725,INTERFACE,2.0530731060072815,0.07520053966490381,False,23.09213394197342,24,0.07520053966490381,4,848
L24_S990004,160,0.25742574257425743,INTERFACE,2.0530731060072815,0.07303159901739142,False,21.52543630781253,24,0.07303159901739142,4,912
L24_S990004,176,0.24752475247524752,INTERFACE,2.0530731060072815,0.07129332661527799,False,20.440608265789802,24,0.07129332661527799,4,976
L24_S990004,192,0.24752475247524752,INTERFACE,2.0530731060072815,0.06998235320381618,False,19.657264082741392,24,0.06998235320381618,4,1040
L24_S990004,208,0.21782178217821782,INTERFACE,2.0530731060072815,0.06886602759630778,False,17.900029284755327,24,0.06886602759630778,4,1104
L24_S990004,224,0.2079207920792079,INTERFACE,2.0530731060072815,0.06800768403260582,False,16.782520703399456,24,0.06800768403260582,4,1168
L24_S990004,240,0.19801980198019803,INTERFACE,2.0530731060072815,0.06718133724311948,False,15.911088707420728,24,0.06718133724311948,4,1232
L24_S990004,256,0.16831683168316833,INTERFACE,2.0530731060072815,0.06657106907096833,False,13.972043080528751,24,0.06657106907096833,4,1296
L24_S990004,272,0.15841584158415842,INTERFACE,2.0530731060072815,0.0666188001180803,False,13.176866885145678,24,0.0666188001180803,4,1360
L24_S990004,288,0.16831683168316833,INTERFACE,2.0530731060072815,0.06975878334413599,False,13.091808353486464,24,0.06975878334413599,4,1424
L24_S990004,304,0.1485148514851485,INTERFACE,2.0530731060072815,0.07228282191586444,False,11.612883921569773,24,0.07228282191586444,4,1488
L24_S990004,320,0.12871287128712872,INTERFACE,2.0530731060072815,0.07307801834700656,False,10.46654054326543,24,0.07307801834700656,4,1552
L24_S990004,336,0.12871287128712872,INTERFACE,2.0530731060072815,0.07489896005222885,False,9.978766953168565,24,0.07489896005222885,4,1616
L24_S990004,352,0.13861386138613863,INTERFACE,2.0530731060072815,0.07531337079767653,False,10.122402356317847,24,0.07531337079767653,4,1680
L24_S990004,368,0.12871287128712872,INTERFACE,2.0530731060072815,0.07729555015596246,False,9.201106346850372,24,0.07729555015596246,4,1744
L24_S990004,384,0.1188118811881188,INTERFACE,2.0530731060072815,0.07864928675953697,False,8.353462977811533,24,0.07864928675953697,4,1808
L24_S990004,400,0.0891089108910891,INTERFACE,2.0530731060072815,0.07897323180370974,False,6.816652398688435,24,0.07897323180370974,4,1872
L24_S990004,416,0.06930693069306931,INTERFACE,2.0530731060072815,0.08036025166280236,False,5.564414240375852,24,0.08036025166280236,4,1936
L24_S990004,432,0.06930693069306931,INTERFACE,2.0530731060072815,0.08084191963635268,False,5.307175882593386,24,0.08084191963635268,4,2000
L24_S990004,448,0.0594059405940594,INTERFACE,2.0530731060072815,0.08251230714439939,False,4.586090208246149,24,0.08251230714439939,4,2064
L24_S990004,464,0.06930693069306931,INTERFACE,2.0530731060072815,0.08319902306882665,False,4.77089401623348,24,0.08319902306882665,4,2128
L24_S990004,480,0.07920792079207921,INTERFACE,2.0530731060072815,0.08392305546084644,False,4.924065540900998,24,0.08392305546084644,4,2192
L24_S990004,496,0.06930693069306931,INTERFACE,2.0530731060072815,0.08515641817886155,False,4.070089249805169,24,0.08515641817886155,4,2256
L24_S990004,0,1.0,INTERFACE,2.0530731060072815,2.0530731060072815,False,77.67053603502197,24,24.579079429569344,16,272
L24_S990004,4,0.8613861386138614,INTERFACE,2.0530731060072815,2.0530731060072815,False,67.99495117966484,24,17.51747280747834,16,336
L24_S990004,8,0.7425742574257426,INTERFACE,2.0530731060072815,2.0530731060072815,False,58.185759998540505,24,10.800120956193746,16,400
L24_S990004,12,0.6138613861386139,INTERFACE,2.0530731060072815,2.0530731060072815,False,48.17282685742186,24,4.063228407839689,16,464
L24_S990004,16,0.5346534653465347,INTERFACE,2.0530731060072815,0.46689675763292793,False,41.69991690194999,24,0.46689675763292793,16,528
L24_S990004,20,0.49504950495049505,INTERFACE,2.0530731060072815,0.4182825855271304,False,38.80464864212778,24,0.4182825855271304,16,592
L24_S990004,24,0.45544554455445546,INTERFACE,2.0530731060072815,0.38098029684488344,False,36.39764778522402,24,0.38098029684488344,16,656
L24_S990004,28,0.4158415841584158,INTERFACE,2.0530731060072815,0.350888874147418,False,33.43557659590564,24,0.350888874147418,16,720
L24_S990004,32,0.37623762376237624,INTERFACE,2.0530731060072815,0.3269001570191311,False,30.522487657414448,24,0.3269001570191311,16,784
L24_S990004,36,0.33663366336633666,INTERFACE,2.0530731060072815,0.30762236611505533,False,27.708214009337052,24,0.30762236611505533,16,848
L24_S990004,40,0.3069306930693069,INTERFACE,2.0530731060072815,0.2918296509752434,False,25.808701578450318,24,0.2918296509752434,16,912
L24_S990004,44,0.31683168316831684,INTERFACE,2.0530731060072815,0.2809888637781712,False,25.54890517735727,24,0.2809888637781712,16,976
L24_S990004,48,0.2871287128712871,INTERFACE,2.0530731060072815,0.27272321835108415,False,23.628832818501245,24,0.27272321835108415,16,1040
L24_S990004,52,0.26732673267326734,INTERFACE,2.0530731060072815,0.26680385316062416,False,21.937105244002183,24,0.26680385316062416,16,1104
L24_S990004,56,0.24752475247524752,INTERFACE,2.0530731060072815,0.2629457732939807,False,20.46991491692738,24,0.2629457732939807,16,1168
L24_S990004,60,0.24752475247524752,INTERFACE,2.0530731060072815,0.26017140097875735,False,19.9663828155997,24,0.26017140097875735,16,1232
L24_S990004,64,0.2376237623762376,INTERFACE,2.0530731060072815,0.25710001224744405,False,18.822186664890506,24,0.25710001224744405,16,1296
L24_S990004,68,0.21782178217821782,INTERFACE,2.0530731060072815,0.25433771322913046,False,17.45131656770187,24,0.25433771322913046,16,1360
L24_S990004,72,0.19801980198019803,INTERFACE,2.0530731060072815,0.25235032108190303,False,16.114317509839754,24,0.25235032108190303,16,1424
L24_S990004,76,0.1782178217821782,INTERFACE,2.0530731060072815,0.2513668092361633,False,14.544756286493481,24,0.2513668092361633,16,1488
L24_S990004,80,0.19801980198019803,INTERFACE,2.0530731060072815,0.25019660506454633,False,15.150668956961345,24,0.25019660506454633,16,1552
L24_S990004,84,0.16831683168316833,INTERFACE,2.0530731060072815,0.24821978272102507,False,13.509669263128835,24,0.24821978272102507,16,1616
L24_S990004,88,0.15841584158415842,INTERFACE,2.0530731060072815,0.2654721853818309,False,12.613869383938136,24,0.2654721853818309,16,1680
L24_S990004,92,0.13861386138613863,INTERFACE,2.0530731060072815,0.2761193825199446,False,11.342999988151337,24,0.2761193825199446,16,1744
L24_S990004,96,0.13861386138613863,INTERFACE,2.0530731060072815,0.27638843662957535,False,10.944664812876079,24,0.27638843662957535,16,1808
L24_S990004,100,0.1485148514851485,INTERFACE,2.0530731060072815,0.2716105301876629,False,11.375383689165744,24,0.2716105301876629,16,1872
L24_S990004,104,0.12871287128712872,INTERFACE,2.0530731060072815,0.28267145852799247,False,10.06497585997627,24,0.28267145852799247,16,1936
L24_S990004,108,0.10891089108910891,INTERFACE,2.0530731060072815,0.2971130365861675,False,8.78635304895332,24,0.2971130365861675,16,2000
L24_S990004,112,0.0891089108910891,INTERFACE,2.0530731060072815,0.30615253842435475,False,7.2106156548636,24,0.30615253842435475,16,2064
L24_S990004,116,0.13861386138613863,INTERFACE,2.0530731060072815,0.2924546889413371,False,9.345840140621956,24,0.2924546889413371,16,2128
L24_S990004,120,0.12871287128712872,INTERFACE,2.0530731060072815,0.301743903351689,False,8.962625738554518,24,0.301743903351689,16,2192
L24_S990004,124,0.0891089108910891,INTERFACE,2.0530731060072815,0.30411616627712157,False,6.963737977842661,24,0.30411616627712157,16,2256
L24_S990004,0,1.0,INTERFACE,2.0530731060072815,2.0530731060072815,False,77.67053603502197,24,24.579079429569344,64,272
L24_S990004,1,0.9504950495049505,INTERFACE,2.0530731060072815,2.0530731060072815,False,74.05029372691533,24,23.169139884325556,64,336
L24_S990004,2,0.9108910891089109,INTERFACE,2.0530731060072815,2.0530731060072815,False,70.62807377097452,24,21.98295061259311,64,400
L24_S990004,3,0.8613861386138614,INTERFACE,2.0530731060072815,2.0530731060072815,False,67.35265588561346,24,20.6863005850748,64,464
L24_S990004,4,0.8316831683168316,INTERFACE,2.0530731060072815,2.0530731060072815,False,64.21438046411419,24,19.528120879085662,64,528
L24_S990004,5,0.801980198019802,INTERFACE,2.0530731060072815,2.0530731060072815,False,61.6794018903904,24,18.26392159287589,64,592
L24_S990004,6,0.7623762376237624,INTERFACE,2.0530731060072815,2.0530731060072815,False,58.541345917657104,24,16.53251792806728,64,656
L24_S990004,7,0.7227722772277227,INTERFACE,2.0530731060072815,2.0530731060072815,False,55.460238061642094,24,15.244969013577283,64,720
L24_S990004,8,0.6831683168316832,INTERFACE,2.0530731060072815,2.0530731060072815,False,52.110457758849236,24,14.508838372301062,64,784
L24_S990004,9,0.6336633663366337,INTERFACE,2.0530731060072815,2.0530731060072815,False,48.747524275813454,24,13.406574201136776,64,848
